Class,Time,Amount,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
0,116422.0,22.0,-0.484707701532387,-0.427089754383487,0.0537702802128992,1.65413545951505,0.9459969104191701,-0.136282326128975,0.0417061942384934
0,65936.0,27.99,-0.566075410899006,0.420632957485286,-1.0337893730949,0.695081808722846,-2.114738275775451,0.0382637706704706,0.328953560394092
0,134207.0,16.48,1.99372421288455,-0.732567660612224,3.35197545518976,-1.41242698004761,-0.2330340817482703,0.21596130439549,-0.220676433549049
0,140641.0,10.0,-0.561345483466369,0.645416544765581,1.06247683218489,-0.384023422139593,0.4878769481627859,0.337474190314543,0.43032223546733
0,1959.0,265.38,-0.267248868074132,-0.157336063439589,-0.69819229427724,-1.3701229529541,-0.1671120533871871,-0.125612059748051,-0.216640658459373
0,40049.0,35.07,-0.910715713984947,0.712921719624268,-0.0594642906955915,1.0214664894353,0.3013701254608773,0.865184420004203,-0.672057301059292
0,51504.0,158.76,0.495577165992361,0.864268694599314,-1.68694030345745,-0.362127501828419,-0.9238739963634244,-2.24924810024015,0.739391356551344
0,460.0,13.49,0.321403185350556,-0.238002272116944,0.56582482550402,-1.01377739023739,1.529753573798777,,0.188160609459197
0,94095.0,5.0,-0.383950326842886,2.2671544712925,1.60551763311293,-0.0109096967519939,0.028665103139815212,0.160790960768776,0.354125177342885
0,81068.0,95.58,0.0956415651715289,-0.883820506262343,-2.13222022821026,0.215547785411856,0.24778760294994673,1.39133071371757,0.502163787482773
0,58127.0,376.07,0.570995603082921,-0.303029708704475,-1.80794707104795,-0.450404202718569,0.1610114474380842,1.33638578215192,0.243411199038351
0,33709.0,126.88,0.0506381633781312,0.0894069161454808,-0.616654975356766,-0.717474444419434,0.5853881299694981,-1.64370085467169,0.160793954607124
0,130737.0,-7.69,-0.676152723021005,0.155492503260703,-0.674040650516042,0.58405893552738,2.551514886478267,,0.659301577090164
0,140205.0,11.43,0.594004727194081,-0.536904382901709,0.340809902166903,0.154998451098489,-1.050635255850398,-1.18594212565829,1.02287939459254
0,115854.0,93.7,0.0372927782090776,0.626155439720965,0.0761558917189245,0.706476218991734,0.7785514937221019,1.06488581983544,1.01976844889391
0,35823.0,78.0,-0.551885281200841,-0.455439989150062,-0.0752572203212975,0.149036134174816,0.9372472596333951,-0.125127166339818,0.534840265031858
0,79326.0,1.0,-0.505524533296175,-0.653769382360174,-0.44010786189816,-0.403276648988942,-1.7532766654738767,-1.47952470554608,0.304676052204427
0,37144.0,15.0,-0.10015968000933,-0.186293243120064,0.261610300850311,-0.0578116419745339,1.6751264060444828,,-1.36369652203647
0,152333.0,9.99,-0.0029069113836923,-0.422606413484046,0.150370649430607,0.698102372824652,1.1621268230745792,,1.21799769398012
0,55850.0,6.47,0.0348295598472091,-0.0831142925367695,-0.715821493657013,-0.176550215321962,-0.07175863448375729,0.509923890326718,0.0749490097451482
0,123423.0,31.5,-0.940890520617879,-0.261491689148032,0.868932975705867,-0.0540887144802427,-0.2825153920668642,-0.490011024819762,1.07070703309198
0,36532.0,1.0,-0.0880110563033085,-0.53275475619813,-0.539910931791413,-0.101893872708991,-0.1449616253202164,-0.42746588855306,0.140802747777831
0,55241.0,40.5,-0.452162976025305,0.157904108341862,-0.885677727378469,-0.942010774168035,-1.267974564407977,0.814680967922389,-0.754132396079415
0,150406.0,22.0,1.34186116883491,-2.32514919334639,1.48528875526192,0.420974143583439,-2.405061270724355,-1.38879204159847,-0.143602611199189
0,69951.0,31.9,0.631941687136563,0.623103609302493,-0.135567099014948,-0.940415432738908,-1.7528188734884984,-0.357930943568932,0.417537429158483
0,149327.0,53.46,-0.439217082012145,1.00173711191238,0.506623870222054,-0.353545855157182,1.0394512390714847,,0.272285164160096
0,131221.0,5.24,0.174065040156232,0.441639461509871,0.171111357751348,-0.249293766223361,-1.4264791174768991,-0.665894520470261,-1.4072987758503
0,70753.0,76.05,0.0481511149785372,-0.534401208016248,-0.795587438898674,1.33580823316244,0.3660434278966314,0.495983276889091,0.266817327905752
0,34135.0,129.7,-0.251477441330298,-0.270152583566894,-1.3747246066043,0.435413089274579,-0.28558309080418215,-0.333839403810111,0.804614910927465
0,64316.0,1.0,0.0140109876010783,0.268973951575351,-0.0841497645009382,-0.524858073514514,0.7183986525506152,0.0488573386346626,0.0559627219013486
0,155149.0,10.0,-0.620851680629629,-0.288095472965492,-0.353679090198323,0.0936581708044506,-0.5553396181342803,-0.167217710047467,1.05489528875943
0,150781.0,85.0,-0.456447949388073,0.648988265812558,-0.188384742257596,-0.174826686715107,0.023048337397678555,-0.0025148898824735,0.775083456991001
0,56241.0,241.8,-0.76846299110236,-1.54590974324941,0.418630848519605,-0.0157397028513556,-1.3029309735832366,-0.328097289775521,0.427951735483676
0,130151.0,4.49,-0.995100449923152,0.369733023062033,0.903146770616921,0.429503125911646,-0.36688691316327576,-0.223718330461586,-0.696908331927771
0,117.0,37.89,0.261188185562175,-1.00077722589425,-0.844073264503395,0.0988564400529616,-0.24436167520916116,0.83188054048488,0.916782935611101
0,65744.0,20.96,-0.484947902405402,0.0343016008878732,1.84495766912776,0.151690736466101,-1.9721380218989515,-0.167612214104332,-1.02357919836854
0,64007.0,0.89,-0.0003462823493371,-0.270689748737324,-0.378611086012073,0.482363925078199,-1.3875399651859182,-0.279742448406877,-0.836411331749414
0,15088.0,289.06,0.831506632026655,1.21628180236744,-0.0887782501651315,-0.143808006981819,-1.4488277715225963,-1.08781099426315,-0.562394832561987
0,129650.0,75.0,-0.893270569415878,-0.41423373025137,-0.26975312227464,0.417493447636712,-0.625304477871838,-0.453984200323715,0.591387186803971
0,75535.0,43.55,1.2309697128919,2.5373277624683,-1.96946898737158,0.73112328194949,-0.2614002871982769,-0.349531297327248,-0.749673142363989
0,82553.0,29.95,0.0965009954015761,0.810007054612408,-0.303348052054542,-0.0693829166077719,-1.2661340266120542,-0.232754469373288,0.51424476566504
0,45517.0,130.16,0.0452552267855404,0.38244304643745,-0.192432666279678,-0.139707859215273,0.7947377547339881,-0.81858966926677,-0.177111486759771
0,76037.0,12.1,0.312509006920451,-0.822456852146284,-0.71243760167346,-0.0999398277785903,-1.1451688655343932,2.18539616199068,-1.27827455678518
0,3002.0,15.0,1.18663111201309,0.171754413874971,-0.478626622854797,-1.43464173799137,0.3753600362015413,1.33193397648833,0.326664862679149
0,148342.0,44.0,-0.790787844399556,-0.693442790245999,-0.698637366162844,-0.503615987850309,-0.4585810677865443,-0.0295942312624797,0.507094197576234
0,41369.0,10.0,-0.103128276568515,0.0030741297479734,0.343282454504077,-0.429934367260855,0.8555168659506331,-0.124367496965204,-0.241557570388479
0,165898.0,19.95,-0.34710591422453,0.426690344065213,0.659502449053377,-0.441231947105778,0.007166224677208693,-0.603641311763289,0.996496477609167
0,41263.0,2.0,-1.28207071426256,-2.00405802182114,3.13052841920122,-0.508286434861458,0.08578558151386326,3.02535231481255,-1.12888116520601
0,135924.0,365.0,-0.178783551062041,0.889451948001277,0.567218097165151,-0.900403094036912,1.7018481228142863,,0.959672466404824
0,134018.0,1.0,-0.116242202912019,0.383799789053856,-0.105920668619487,-0.268328929703676,0.6879378890829279,0.0711274185286423,-0.588471435115738
0,41086.0,36.87,0.419018258776243,0.369667423147684,0.132919994915709,-0.656210151215956,-1.519835564234729,-0.276646131219605,-0.0899055710869663
0,17148.0,10.0,0.218083445186358,1.43504810392357,-0.510651310903646,0.33877499971543,0.6223846110210022,-0.463682948037329,-0.415022790717869
0,160859.0,1.98,-0.747179156718536,0.388107175315165,0.574072923330603,0.219527256569321,0.4495706865429218,-0.226435327326954,-0.557972594665836
0,91879.0,20.0,0.0960360228038813,0.817744757490683,-1.26259699365643,-0.856927253906804,-0.36806034148286004,0.238430979383521,0.0590879104235163
0,64793.0,14.49,-0.321671914868618,0.831041593562422,-0.477349671581836,0.300358261047628,-0.40357200701567786,0.0584075163193427,-1.26540330627518
0,48232.0,66.59,-0.137594945497435,0.0922562637072323,-1.35279978399445,-0.188731235016162,-0.8307644237530921,-0.807814999126576,0.481642956768726
0,165500.0,15.12,0.411260103552063,-0.264817406825658,1.08587524869123,-0.639107151992738,-0.4152234897229961,1.58121612030886,-0.149272464696968
0,112101.0,19.51,-1.21740238004612,0.0404650538324394,0.0018298482506447,0.875761359213723,0.8510669548843782,-1.52549864316253,0.175737970993338
0,139003.0,232.32,-0.43910393275356,-0.422294201165382,-0.848102191546375,0.487417824102882,-0.20698825299204043,0.377467348688414,-0.788778852559349
0,57477.0,157.72,0.0184687771012435,0.490461684998672,-1.04806113621112,-0.755941621804353,-0.8463877050429853,0.106146726162214,-1.26323694327594
0,28011.0,9.42,-0.982138862276498,0.139117864963321,0.2315507639842,0.997515484675826,1.0608668408867512,,-0.914120285524394
0,6715.0,81.76,-0.125224288933639,1.89573472137865,-0.551309534168927,0.963024929053425,-0.47755966826132307,-0.372793147566184,-0.897832226933899
0,152607.0,5.0,0.0318664529076351,0.090552391044226,-0.283515240863416,1.27392567647156,0.7531046370373659,-0.462518005191752,0.602486382795301
0,145770.0,23.0,-0.210509391561588,0.0839564842211088,-0.174015694200345,-1.66986356484225,-0.21740064108577073,1.00262200241035,0.0647561272866726
0,143338.0,8.99,0.549365128729473,-0.703512783983304,0.298310371498215,0.318688063430157,1.2855793340078652,,-0.984261949244254
0,77323.0,35.2,0.13941453096607,0.387776598823122,-0.55854190268287,-0.279290546986398,0.41847384922536995,-0.230709381295296,-0.21103003592722
0,172498.0,1484.66,-0.484849348178718,1.07892683328469,-1.299392828243,0.0186655604630673,0.12858236553250071,-0.611674581183732,-1.01115516943815
0,111783.0,1.0,0.131441607880192,0.458557091612351,0.981264635879009,-1.05795086448235,-0.730072956072325,-0.243635082205047,1.21927537486798
0,82963.0,119.77,-0.258321305886584,0.420344958409535,-0.177611590899962,-0.0324753300854677,0.30298797072092565,0.0448155072240807,0.105885713610721
0,161584.0,1.0,1.61337234868134,-2.12142757174963,0.446003780512382,0.990072604156482,1.4406942977853665,,0.528085382329379
0,131046.0,20.0,0.130836048216627,-2.88683807385826,0.601994216751712,-2.80866119918089,-0.30635917520083483,5.3097785966258,-0.026390332725088
0,45881.0,2534.12,0.043175344806151,-0.235872102470164,-0.0977800390470689,1.30576258152487,-0.14092425877735357,-1.58112504952396,-2.02052945126264
0,59415.0,1.29,0.0469103008257704,-0.106063604156501,-0.452789886319464,0.521198337012281,1.5742709792183012,,-0.904332240515792
0,143468.0,28.74,0.981668836049478,-1.79478592665968,-0.629163093634971,-0.171526647665465,0.1718606510381085,-0.501430600958495,1.11277088652251
0,28153.0,96.04,0.0506701052210412,-1.03367579250221,-1.68237368716029,-0.0402586001983396,-2.8174604574295063,-0.470155013427034,0.617881706811996
0,154629.0,5.99,-0.455967214344355,0.648633671314443,-0.211803953699346,0.104677126393509,-0.3066287487351659,0.265170732825414,-0.641662125641503
0,121348.0,9.95,0.148407008694409,0.144041886830079,-0.698453410151738,0.932034556007036,-0.40806258551941765,0.944794161389539,-0.0679478431319591
0,107727.0,11.27,-0.0626251935014151,1.27352052767815,0.412210561577514,-0.0778041972640788,1.1718931256226695,,-0.293483722222698
0,55179.0,79.99,0.552209297301246,0.457840609942954,-1.45907506019995,-0.40963688289293,0.6143286697939224,1.63205215554582,-1.1933269427154
0,71129.0,278.18,-1.20492428570344,0.203852905533904,-0.171948071042887,0.93740004577777,0.6679145360408012,-0.520903350488243,-1.57492299204722
0,159078.0,56.8,0.194440064568006,-0.36350862482492,-1.25090608011313,-0.298685623255979,-0.805734064656889,1.69525938072262,0.143529508172493
0,123179.0,31.29,-0.101125422407219,0.346213577935884,-0.532867328619836,1.25599892165455,0.00576740006493027,1.04237742573182,1.00199695934029
0,3635.0,13.99,0.237187037457769,1.32445133802464,2.20190914108134,0.785139924596296,-0.5637744731775214,-0.593593725527576,-1.34108103566136
0,87587.0,12.0,-0.486675258186694,-0.11990168950965,0.0707235607913276,0.489263914272284,-0.023744699657646293,-1.17136895971595,-0.422109220981902
0,139462.0,42.01,-0.0705839486718483,0.496136102722848,0.129198260034792,-0.563338034649778,-2.3226527604579013,0.126291671731242,0.0945423408797019
0,94323.0,10.0,0.515437216786178,1.40493568529994,0.267794863506967,1.10084006319069,0.8030138802460104,0.545336523733575,-0.346783916800918
0,124935.0,9.12,-0.292923627019926,0.235439727843496,0.158969571439849,-0.0185624988679448,-0.2321290373331869,-0.667275752217322,-0.501127657242157
0,112376.0,49.95,0.705111626388222,-0.742579346503152,0.730571610864702,-0.0880707542784364,0.9221161828438217,-0.657181529475386,-0.203414293406966
0,137884.0,5.92,0.602175905314288,-2.61599576388087,2.73093843602454,2.14231363184748,0.5282102855632693,-0.207435970154673,-1.07217442092541
0,77106.0,64.23,0.0916109936270024,0.11890484752438,-0.757965422210092,-0.199602909048526,-0.1171435971553266,1.60380081198322,-1.19456502809976
0,153809.0,252.68,-0.810941520543723,-0.313770850039885,-0.566673137688337,0.38234848051057,-0.8999250692022684,-1.12995827265446,-0.428346835298292
0,162066.0,46.42,0.235854839551472,-0.862976321315022,0.780058456104013,0.508659124607774,0.8536370579200294,-1.22192145012802,0.812007391445602
0,151589.0,333.0,-0.443485701925222,0.772786201958091,0.942067429834091,-0.54095323363576,0.3014147482263222,0.0999211548530336,0.664315812568951
0,78461.0,24.07,0.0959503279471415,0.581445013254862,0.390751748254025,-0.377826957835367,-0.2531262308752429,0.0497965797439262,-1.82361358471709
0,151035.0,71.96,0.0168450808911334,0.932908563720863,0.476194963669526,-0.546851030758319,-0.6896550962178649,0.160478361808312,0.244919142366952
0,135735.0,26.66,-0.410422641339469,0.379225561958738,1.32626731340323,-0.0789388720198395,-0.4040601293532308,-0.429324090749246,-0.696833193340711
0,42698.0,355.56,0.0221063997644884,-0.0684587624350556,-1.08011620156952,-0.189427596335802,1.157515100675441,,-0.242622580097675
0,78163.0,25.0,0.164143508263552,0.0515955437651383,-0.336297720008229,0.954370412378271,0.5867155852864577,0.12612739135249,1.0700614227204
0,160313.0,0.99,0.44425262793348,-0.985589150790058,0.464328661532369,0.273117358322693,1.0361855155559963,,-0.879419284113976
0,162403.0,1.29,-0.364651839712219,0.52782518786903,0.470994184380571,-0.143865141729474,-1.3987288805958287,-0.421703530987988,-0.423597422438521
0,113147.0,15.8,-0.460826344248877,-0.487938693139404,0.188769833827568,1.53546266647846,-0.07152969798731908,-0.0767701957870376,0.524820984943437
0,12642.0,9.99,0.110764360173474,0.312264497971677,0.309432979262112,-0.687333276882604,0.237766832233066,1.0971791959949,-0.392864330010509
0,133298.0,16.99,-0.134091271796365,0.351332207264965,-0.310322765896425,-0.167043472141932,0.8026768776900253,0.202700743799627,-1.30519821331603
0,68597.0,38.6,-0.219092030930655,0.514571586249422,1.68856374220674,0.392600917068171,-1.9172306667602776,-1.18288428629006,-0.980688414173989
0,156091.0,162.0,-1.06470463583331,0.24455179868907,-0.453794162734395,0.96449437748007,0.014881627305781537,0.172336896715734,0.475377242601711
0,131999.0,0.76,1.46715603341544,-2.92966977536362,1.42052951740735,1.84881165962884,0.3039318455981954,0.280431207392426,-0.1299872004648
0,141561.0,12.15,-0.18872475979773,0.593985385532588,-0.0059272076653046,0.068195633433526,-1.2004051293329636,-0.496808834939194,-0.657541016592566
0,125830.0,2.28,-0.412664178487349,-0.0087032827013674,0.564917184802077,-0.161597798401952,0.805722343089909,-0.433409516860971,-0.511861939219896
0,84810.0,10.22,-1.32327989533988,0.176466882876455,0.513261206744144,0.935730679743556,0.07427254004782878,-0.725271322785344,-0.638307619897113
0,141847.0,242.7,-0.745600394876804,-0.283476978797334,-0.665750089974957,0.673806179849337,-0.9743565414202962,-0.165182361425168,0.417975467250589
0,654.0,15.79,0.563584601288042,-0.766089337050036,1.66607340376107,-1.35908860020374,0.193742504789693,-0.120391799258762,-0.349421075642245
0,44660.0,0.78,2.49762878316077,-3.814006294798,1.27831078166077,1.03449771872164,-0.5145965708712847,-0.931117129538864,-0.213569128300337
0,66539.0,11.5,0.829700765536483,0.0881674773038128,-0.308556044943009,-0.864701152099905,-0.5988560515623955,-0.237484174547414,0.464438950286605
0,134603.0,5.0,0.838926042424264,-0.0978688124470107,0.826283933450574,-1.53280612590584,-0.8581710676448513,-0.608633515425575,-0.0911626052517971
0,137557.0,105.0,0.713488370087449,-0.451700252992319,2.82045438547651,0.194009267363754,-1.3451949384474509,-1.27878756140132,-0.255869709099168
0,6941.0,3.3,-0.433126848408122,1.43159175044126,0.773923221525715,0.597320295237427,0.37760904365797604,-1.2652906301653,-0.315839662185501
0,70900.0,97.89,-0.613755718990572,-0.153557289561278,-0.986865568730647,0.636560396650191,-2.9992575672325295,-0.166478999848946,0.0181937131484258
0,93091.0,1.78,1.0164395790132,0.388277135160191,1.10769293352923,0.360165769022503,0.7145140828151515,-1.20495582158297,-1.05389530540779
0,144569.0,62.43,0.555745228376622,0.539683107207625,-1.25481623404951,-0.963580063403159,1.2967837368874469,,0.791167052869705
0,152055.0,44.97,1.14021500905417,-1.35657559826122,2.39858322712579,-0.646387153468807,0.46302001629054124,-0.489040490007984,0.267479093429497
0,47129.0,21.66,-0.769732611569193,0.212292718618787,0.419527860091466,0.154657838601161,0.10556307695168704,-0.0151496649288019,-0.142934809524748
0,62079.0,762.65,0.325558949018693,-0.158945450808968,-1.27548963929808,-0.312562393284999,0.5445864592786405,1.06669067523551,-0.54126854710562
0,116540.0,38.52,-0.425963835484442,0.736498264429587,1.28144646836639,-0.610006888081236,0.7570368689226127,-0.168697969779023,0.789132175510851
0,56359.0,2.23,-0.33366932035845,1.03622583918335,0.239018172119875,-0.131806815037595,-1.4556691082727924,0.160372062380022,0.630829716882009
0,79133.0,6.79,-0.219853687327849,0.493930357056504,-0.0872430613569898,-0.332884800233755,-0.13128185076784163,0.0292154141656497,0.16128955302239
0,25239.0,269.0,-0.0222063559726106,0.0216574580167292,-1.30684396812105,-0.105024582141293,-0.8263707042225912,-0.43117934960521,0.545595569692611
0,72188.0,1.98,-0.910236503458034,0.425500485392321,2.02993119987457,0.640367512512013,-1.0133594072185186,0.00114875453377,-1.06893437804012
0,134753.0,1.98,0.219383778323727,0.53458559365515,0.712518908273672,-0.743747040047049,1.3257499798953247,,-0.285657273639765
0,66703.0,314.76,2.05424985605812,-0.59760466000202,-1.30785040402554,-0.55642112165268,0.993348960859416,0.0638277824935533,0.533422314357508
0,159030.0,68.85,-0.570943769126353,0.200585490662238,1.76140251198853,0.115139698276605,1.4019046255851861,,-0.709972116355479
0,55197.0,269.2,0.553087402372779,-1.1662019637373,-1.30005874550184,-1.15901954881187,0.6299892072477651,-0.466449135024438,0.954962538721935
0,4179.0,60.16,0.0909310132669415,1.88840526372694,0.399039056219836,-0.0571002085900832,-0.11701578738317137,-0.553946035666006,0.219792564295375
0,56515.0,21.45,1.477204960818,-0.888930870811113,-0.848184309218746,1.00857718054555,0.3152163353014413,0.278297625090821,-0.041948349641075
0,155574.0,1.98,-0.288687388853856,0.0826034558317053,-0.0235700702539163,-0.210553737240674,-0.5160400169890758,0.0354213749374636,-0.593864088337276
0,43165.0,1.5,0.258279813024017,0.690673090512529,0.298248842413639,-0.762963149560018,0.5972745437234102,-0.0814977882778218,0.774281240879296
0,155828.0,18.88,0.195416244301486,-0.381568020059748,0.716681888962208,0.789703751888907,1.0719345093127177,,-0.857768253729983
0,163743.0,14.57,-0.582085293281296,0.215176897728977,0.757296247143598,0.240697880280751,-0.8118753213863864,-0.672722626465919,-0.714437718000646
0,140007.0,9.67,0.206207787189002,0.248288535937365,-0.099703811194048,-0.611342196214188,1.804681981519221,,-0.436924854004062
0,39385.0,0.77,-0.03612834478941,0.327035521696781,-0.682472005240342,0.152360496527822,0.2262499057018494,-0.231137648782955,-0.326180891222706
0,77386.0,0.77,-0.0208485422991973,0.294876795579452,-0.724387837009736,0.0847636890462219,0.9002993376551527,0.151999603357299,-0.0748823863493163
0,50261.0,131.4,-0.0138551275601477,-0.143250989796668,0.125352752802473,-0.861870348345451,1.766889195602458,,0.585538007342136
0,66297.0,11.99,-0.405647042799748,0.653762610494187,-0.39218171685293,0.454756258050846,0.28608703088164367,-0.374026735514356,-0.45556791494853
0,74952.0,2.67,-0.444465342273237,-0.0313642024633732,0.0110670274893914,0.158723363003268,0.018015498217840945,-0.337171338444044,-0.524289936998237
0,40080.0,5.27,-0.892992587340056,0.813994537675112,-0.140941289834073,1.2614537623166,0.028629476866577002,0.176622184489145,0.469395716594822
0,119475.0,260.89,-0.369060344087714,0.519726241542618,0.0981981394894402,-1.85910124318164,-0.815267638276591,0.0706129787232151,0.45598498466669
0,41923.0,2.65,-0.249021766094235,0.654764276191774,0.0072100499242449,0.406708667931234,-0.6235277386098689,1.01719823539511,-0.418009892701123
0,142191.0,1.29,-0.329804784819437,0.307934631672095,-0.0901581177433112,-0.0524650289479907,0.6975218179992885,0.0798727376601076,-0.743062110590631
0,21871.0,11.85,0.634189896575984,1.05669291321397,-1.19261590296294,-0.624639357296505,-0.3296316514597124,-1.49301530000012,0.185763735748433
0,161576.0,122.36,-0.142018632646435,0.368349260008838,2.26464786263698,-1.36425269304077,-1.5080540867006018,0.663515293314457,1.27489121768508
0,29693.0,-51.0,-0.614442495706569,-0.0475350303535979,-0.170250212314625,-1.08626877347721,2.0968007907766646,,0.333992977211848
0,69994.0,433.54,0.332592308649417,1.21873642382865,-2.09711798254581,0.172796803142823,0.7359001807744787,0.626007092846702,0.566867388453471
0,82375.0,99.5,1.05290076995288,-0.19819684065974,0.285345505637074,-2.97600940241651,0.44946652029803785,0.526119529757744,0.816684231238254
0,171712.0,221.0,0.130414301893751,-0.788040931268875,0.0314923474720135,0.689093621484425,1.4086888112846712,,-0.0831534189213107
0,136676.0,8.9,0.325509447865574,-0.244350587127639,0.650699898518304,0.62447430190233,-0.04838101875701152,-0.585373453655587,-0.933169861797523
0,44891.0,58.35,0.516246913041068,-0.460542389123456,0.18339933339765,-1.48439933934774,1.0057437037612578,,0.397219771967667
0,60035.0,86.04,0.183967017867606,0.318074251620766,-0.284160137208099,-0.0308861195210321,0.12061772010540146,-0.85809126838179,0.0195319689102281
0,59254.0,47.17,0.542752286701364,-0.295528127043308,-0.76345039932335,0.792966633529507,-1.1420280109672176,0.279038752180304,0.0712951253300557
0,90156.0,45.0,1.86705788795483,0.270970207802947,2.71413142937047,-0.927194119112589,-1.2107587973709713,-0.789282084095004,0.0047605089840727
0,42216.0,1.0,-0.0690354460576187,-0.315048097026615,0.620744686622995,-0.655325509573368,-0.07721115018218119,-0.705851888017606,0.0210767625794476
0,27750.0,15.0,0.968301975343161,0.0813224672632889,-0.97854274600445,-1.0486876953222,0.37019883103596934,1.46415357525618,-0.0135769427369667
0,78152.0,0.99,0.450554205489913,0.275674281319543,0.282257299048611,0.0932656705663955,-1.2772371866991419,-0.361177119123943,-0.531487481935481
0,73774.0,4.49,0.21937340448558,-0.0903751397214372,0.145742140662804,0.464984557873613,-0.23879173660987418,-1.34351998261021,-0.693111089868237
0,39183.0,-89.95,-0.0060646379737943,-0.201120007222283,-1.41104736820713,0.226474209429237,2.558204555527111,,-0.284288716908768
0,35585.0,94.91,-0.584229097302418,0.768176121451925,-0.199003240180953,0.144885083792969,0.20511757071023773,0.160282005373457,-0.0067827291703498
0,90798.0,72.79,0.640080661213022,0.823106090388312,0.568603575166971,-0.0792172386344869,-0.9917558064847286,1.55189724562538,0.872761751150685
0,64328.0,8.99,0.658743637502535,-0.192100173371181,0.490471592515292,-0.0985962412536075,-0.3507001714825224,-0.730443377434046,-0.469249281371388
0,141353.0,215.62,-0.15078893301036,0.928857292802937,0.814200944478499,-0.466776430083011,-1.4360379377640093,-1.42329154699768,0.242752446405344
0,153055.0,1279.42,0.11984181778209,0.648798420488461,-0.657149636660913,-0.542873327664097,0.48737706368095296,-0.86547912929275,-1.34965528539642
0,35829.0,7.49,0.301551090568273,-0.0298660439726418,-0.383480659540625,-0.621071929596872,0.4490506602212525,-0.25186536687569,-0.487385898784828
0,151551.0,54.99,-0.560688594982175,-0.286358756354593,-0.621257469263399,0.0763682212667412,-0.17390647107522528,-0.232549488414953,-0.256033484040008
0,49326.0,109.8,-0.532681867364462,0.448909253198099,-0.458888566883655,0.452715510410927,0.9445398454779785,0.0267437679813502,0.127471343671395
0,155299.0,57.94,-0.109694157900963,0.283582834841316,-1.28599785267235,1.69990406608269,0.8354725675541141,0.940327861015161,-0.315924243897725
0,74080.0,1.98,-0.910236503458034,0.425500485392321,2.02993119987457,0.640367512512013,-0.04637918812567348,0.00114875453377,-1.06893437804012
0,71556.0,10.77,0.703846405882856,1.17126171598171,-2.15166738560404,1.17566651938835,1.7406685830629884,,-0.808930416765288
0,56823.0,21.97,-1.10671535362711,-0.480029788930869,-0.260035597540134,-0.120502982528475,1.1022651486345176,,-0.978896192829306
0,21869.0,135.96,0.664767201650179,0.76264254659258,-1.78928270310561,1.67272216108567,-1.2315539942046811,0.143317201690569,0.999180978424733
0,172715.0,160.0,-0.823437299875643,0.819779353941393,-0.684711262570792,0.777601424283108,0.36377023730076924,0.394147657590815,0.565339104055794
0,113420.0,0.0,-0.31196875264403,-0.0762331269441618,-0.146806615043807,0.42976278947728,1.199243257449913,,0.433152134853159
0,77998.0,54.81,-0.235342877350211,0.17275130559305,0.210499622916195,-0.362993652854899,-0.40689933117427757,-0.0694468735816995,0.53621892872206
0,117650.0,1.98,-0.245379724878557,0.233427743158563,-0.0912056801232972,-0.175003887632027,0.15403651867421442,0.0576804986886184,-0.655931399082681
0,141522.0,34.81,1.74995870609511,-0.774576658403746,1.24028694752076,-0.754654420411369,-0.01619434661778757,-0.622524441851001,-0.519771029586582
0,49627.0,53.9,-0.575626531055185,0.291378067137339,-0.383329599647408,0.296270387745293,0.07007785474418296,0.0428111538801822,-0.145861246951556
0,145332.0,70.0,0.504186449455112,0.375837895511908,0.865820596222648,-0.948891557916179,-0.3118114105573762,-1.24721731155797,-0.511828045062809
0,55341.0,10.0,-0.343344425204671,-0.106207233977116,-0.765678151461712,0.109804938654028,-2.476194414299343,0.0305171631160392,0.827694866207959
0,168689.0,8.99,0.694346155667946,-0.42264361949765,0.263189303429702,0.574069182999417,-0.7458774728558126,-0.970499339823725,-0.907099326855642
0,9444.0,6.0,0.737818943879925,1.65696764858584,-0.0335281626176538,-0.0060037358211989,1.7992905071476721,,-0.173633285218578
0,105158.0,30.0,1.28728856258173,1.80268026747409,0.243216150193667,-1.19880049374453,1.4973534488311915,,0.453470798138926
0,65014.0,104.4,-0.079227205225405,0.374157360790219,-0.396234487841587,-0.231254269237009,-0.032831647011348115,-0.0289858926138705,0.385707614851597
0,15923.0,64.43,1.61005888197105,0.185566419188345,-0.128174820686828,-1.85883541309899,0.6330843247085454,0.112009942809746,-0.606591569630886
0,76948.0,7.85,-0.638197552235413,0.232525157211705,0.572630392252366,0.219274943780665,0.14795746519565847,-0.67877175263071,0.0908311505480313
0,40264.0,36.0,-0.880262307786397,0.549413453287391,-0.405924881555174,0.697665622508239,0.700803775329953,0.206409005944482,-0.235735052328487
0,139946.0,1.0,1.09008973713594,4.47154855081405,0.494137700406006,0.594256487875715,1.1405263501562042,,3.44994060833118
0,34527.0,171.18,-0.927515627138655,-0.150072153332238,0.181354148835387,-0.84007309558699,-0.37164144992838266,0.338282475108521,-0.39288396396194
0,69450.0,1.0,-0.402640388721778,-0.198048559465447,-0.968882606890948,0.298488124701355,1.2532688077247094,,0.507639365228008
0,78477.0,2.58,-0.50980245745785,0.259832722019162,0.368307761689593,0.177396702661874,-0.14342702749662004,-0.199858867181619,-0.391900726710888
0,67575.0,11.6,0.816520187765391,-0.831476089226244,-2.1772991081895,0.780025205631327,-0.49686364374689346,0.478176537383879,0.765450315820333
